"x" "y" "z"
463 0.7375 0.571428571428571
463 0.7625 1.42857142857143
463 0.7875 3.85714285714286
463 0.8125 2.28571428571429
463 0.8375 2.14285714285714
463 0.8625 1.85714285714286
463 0.8875 1.28571428571429
463 0.9125 1.28571428571429
463 0.9375 0.857142857142857
463 0.9625 2.42857142857143
463 0.9875 1.85714285714286
463 1.0125 2
463 1.0375 3.85714285714286
463 1.0625 4
463 1.0875 4.14285714285714
463 1.1125 3.85714285714286
463 1.1375 5.14285714285714
463 1.1625 9
463 1.1875 7.85714285714286
463 1.2125 8.42857142857143
463 1.2375 11.7142857142857
463 1.2625 12.7142857142857
463 1.2875 11.8571428571429
463 1.3125 10.1428571428571
463 1.3375 11.5714285714286
463 1.3625 12.2857142857143
463 1.3875 8.71428571428571
463 1.4125 7.28571428571429
463 1.4375 8.42857142857143
463 1.4625 7
463 1.4875 6.85714285714286
463 1.5125 6.28571428571429
463 1.5375 4.57142857142857
463 1.5625 3
463 1.5875 3.57142857142857
463 1.6125 1.85714285714286
463 1.6375 2
463 1.6625 1.57142857142857
463 1.6875 1
463 1.7125 0.857142857142857
463 1.7375 1.14285714285714
463 1.7625 0.285714285714286
463 1.7875 0.571428571428571
463 1.8125 0.571428571428571
463 1.8375 0.714285714285714
463 1.8625 0.285714285714286
463 1.8875 0.571428571428571
463 1.9125 0
463 1.9375 0.142857142857143
463 1.9625 0.714285714285714
463 1.9875 0
469 0.0125 0
469 0.0375 0
469 0.0625 0
469 0.0875 0
469 0.1125 0.125
469 0.1375 4.875
469 0.1625 25.875
469 0.1875 72.75
469 0.2125 129.25
469 0.2375 170.375
469 0.2625 151.875
469 0.2875 117.375
469 0.3125 72.125
469 0.3375 34.375
469 0.3625 11.25
469 0.3875 8.875
469 0.4125 6.125
469 0.4375 3.625
469 0.4625 3.75
469 0.4875 4.125
469 0.5125 2.125
469 0.5375 2.625
469 0.5625 2.375
469 0.5875 1.125
469 0.6125 2.125
469 0.6375 1.5
469 0.6625 1.75
469 0.6875 2.125
469 0.7125 2.875
469 0.7375 1.375
469 0.7625 2
469 0.7875 3
469 0.8125 2.25
469 0.8375 1.75
469 0.8625 2.125
469 0.8875 1.75
469 0.9125 1.375
469 0.9375 1.625
469 0.9625 3.25
469 0.9875 2.875
469 1.0125 3.875
469 1.0375 2.875
469 1.0625 4
469 1.0875 5.125
469 1.1125 6.625
469 1.1375 8.375
469 1.1625 8.125
469 1.1875 9.375
469 1.2125 11.125
469 1.2375 10.25
469 1.2625 11.75
469 1.2875 11.875
469 1.3125 9.875
469 1.3375 10.375
469 1.3625 10.25
469 1.3875 10.125
469 1.4125 10.625
469 1.4375 8.75
469 1.4625 6.75
469 1.4875 5.375
469 1.5125 4.5
469 1.5375 2.625
469 1.5625 3
469 1.5875 3.625
469 1.6125 1.75
469 1.6375 1.625
469 1.6625 1.25
469 1.6875 1.125
469 1.7125 0.75
469 1.7375 0.125
469 1.7625 0
469 1.7875 0.125
469 1.8125 0
469 1.8375 0
469 1.8625 0.25
469 1.8875 0
469 1.9125 0
469 1.9375 0.125
469 1.9625 0.25
469 1.9875 0
477 0.0125 0
477 0.0375 0
477 0.0625 0
477 0.0875 0
477 0.1125 0
477 0.1375 4.85714285714286
477 0.1625 25.1428571428571
477 0.1875 72.1428571428571
477 0.2125 126
477 0.2375 152.857142857143
477 0.2625 159
477 0.2875 109.428571428571
477 0.3125 47.7142857142857
477 0.3375 20
477 0.3625 9.85714285714286
477 0.3875 4.85714285714286
477 0.4125 4.57142857142857
477 0.4375 4.71428571428571
477 0.4625 4.85714285714286
477 0.4875 4.14285714285714
477 0.5125 2.57142857142857
477 0.5375 1.14285714285714
477 0.5625 2.42857142857143
477 0.5875 2.57142857142857
477 0.6125 2
477 0.6375 2.14285714285714
477 0.6625 1.42857142857143
477 0.6875 2
477 0.7125 1.28571428571429
477 0.7375 2.57142857142857
477 0.7625 1.71428571428571
477 0.7875 2
477 0.8125 2.14285714285714
477 0.8375 2.85714285714286
477 0.8625 1.14285714285714
477 0.8875 2
477 0.9125 2.28571428571429
477 0.9375 3.71428571428571
477 0.9625 2.28571428571429
477 0.9875 3
477 1.0125 2.28571428571429
477 1.0375 4
477 1.0625 3.85714285714286
477 1.0875 6.42857142857143
477 1.1125 6.57142857142857
477 1.1375 9.85714285714286
477 1.1625 10.2857142857143
477 1.1875 12.2857142857143
477 1.2125 10.4285714285714
477 1.2375 13.2857142857143
477 1.2625 12.1428571428571
477 1.2875 13.1428571428571
477 1.3125 11.5714285714286
477 1.3375 8.85714285714286
477 1.3625 7.85714285714286
477 1.3875 8.71428571428571
477 1.4125 7.57142857142857
477 1.4375 6
477 1.4625 4.85714285714286
477 1.4875 6.42857142857143
477 1.5125 5.42857142857143
477 1.5375 1.85714285714286
477 1.5625 2.42857142857143
477 1.5875 2.42857142857143
477 1.6125 1
477 1.6375 0.142857142857143
477 1.6625 0.285714285714286
477 1.6875 0.285714285714286
477 1.7125 0.285714285714286
477 1.7375 0.857142857142857
477 1.7625 0.142857142857143
477 1.7875 0.285714285714286
477 1.8125 0
477 1.8375 0.142857142857143
477 1.8625 0
477 1.8875 0
477 1.9125 0
477 1.9375 0
477 1.9625 0
477 1.9875 0.142857142857143
484 0.0125 0
484 0.0375 0
484 0.0625 0
484 0.0875 0
484 0.1125 0.285714285714286
484 0.1375 3.28571428571429
484 0.1625 22.2857142857143
484 0.1875 70.7142857142857
484 0.2125 123.428571428571
484 0.2375 158
484 0.2625 155.571428571429
484 0.2875 95
484 0.3125 49.2857142857143
484 0.3375 19.5714285714286
484 0.3625 9.14285714285714
484 0.3875 5
484 0.4125 5.14285714285714
484 0.4375 3.57142857142857
484 0.4625 3.42857142857143
484 0.4875 2.28571428571429
484 0.5125 4.14285714285714
484 0.5375 2.71428571428571
484 0.5625 1.42857142857143
484 0.5875 2
484 0.6125 2.42857142857143
484 0.6375 2
484 0.6625 2.14285714285714
484 0.6875 0.714285714285714
484 0.7125 2.14285714285714
484 0.7375 2.28571428571429
484 0.7625 1.85714285714286
484 0.7875 2
484 0.8125 2.28571428571429
484 0.8375 3.14285714285714
484 0.8625 2.42857142857143
484 0.8875 2.42857142857143
484 0.9125 1.57142857142857
484 0.9375 1
484 0.9625 1.42857142857143
484 0.9875 3.14285714285714
484 1.0125 4.71428571428571
484 1.0375 3.85714285714286
484 1.0625 5.14285714285714
484 1.0875 5.85714285714286
484 1.1125 7.28571428571429
484 1.1375 7
484 1.1625 8.42857142857143
484 1.1875 10.2857142857143
484 1.2125 11
484 1.2375 10.7142857142857
484 1.2625 11.5714285714286
484 1.2875 10
484 1.3125 11.5714285714286
484 1.3375 11
484 1.3625 9.85714285714286
484 1.3875 9.42857142857143
484 1.4125 6.85714285714286
484 1.4375 7
484 1.4625 7
484 1.4875 4.57142857142857
484 1.5125 6
484 1.5375 3
484 1.5625 2.85714285714286
484 1.5875 2.85714285714286
484 1.6125 2
484 1.6375 1.71428571428571
484 1.6625 1.57142857142857
484 1.6875 0.857142857142857
484 1.7125 0.714285714285714
484 1.7375 0.857142857142857
484 1.7625 0.428571428571429
484 1.7875 0.142857142857143
484 1.8125 0
484 1.8375 0.428571428571429
484 1.8625 0.285714285714286
484 1.8875 0
484 1.9125 0
484 1.9375 0
484 1.9625 0
484 1.9875 0.428571428571429
491 0.0125 0
491 0.0375 0
491 0.0625 0
491 0.0875 0
491 0.1125 0.444444444444444
491 0.1375 3.55555555555556
491 0.1625 22.3333333333333
491 0.1875 79.6666666666667
491 0.2125 151
491 0.2375 190.777777777778
491 0.2625 171.333333333333
491 0.2875 108.555555555556
491 0.3125 47.8888888888889
491 0.3375 14
491 0.3625 7.77777777777778
491 0.3875 4.88888888888889
491 0.4125 5.88888888888889
491 0.4375 4.22222222222222
491 0.4625 3.33333333333333
491 0.4875 3.22222222222222
491 0.5125 3.33333333333333
491 0.5375 3.55555555555556
491 0.5625 4
491 0.5875 2.55555555555556
491 0.6125 1.66666666666667
491 0.6375 2
491 0.6625 3.22222222222222
491 0.6875 2.33333333333333
491 0.7125 1.55555555555556
491 0.7375 1.77777777777778
491 0.7625 1.77777777777778
491 0.7875 1.66666666666667
491 0.8125 2.33333333333333
491 0.8375 3.44444444444444
491 0.8625 2.77777777777778
491 0.8875 1.88888888888889
491 0.9125 2.33333333333333
491 0.9375 2.77777777777778
491 0.9625 3.11111111111111
491 0.9875 4.22222222222222
491 1.0125 3.55555555555556
491 1.0375 6.55555555555556
491 1.0625 5.77777777777778
491 1.0875 7.88888888888889
491 1.1125 6.55555555555556
491 1.1375 9.66666666666667
491 1.1625 9.33333333333333
491 1.1875 11.2222222222222
491 1.2125 12.7777777777778
491 1.2375 12.3333333333333
491 1.2625 12.5555555555556
491 1.2875 11.2222222222222
491 1.3125 10.3333333333333
491 1.3375 9.88888888888889
491 1.3625 7.66666666666667
491 1.3875 9.88888888888889
491 1.4125 7.66666666666667
491 1.4375 4.66666666666667
491 1.4625 6
491 1.4875 3.77777777777778
491 1.5125 3.55555555555556
491 1.5375 2.11111111111111
491 1.5625 1.33333333333333
491 1.5875 1.22222222222222
491 1.6125 1.55555555555556
491 1.6375 0.888888888888889
491 1.6625 0.888888888888889
491 1.6875 0.222222222222222
491 1.7125 0.777777777777778
491 1.7375 0.222222222222222
491 1.7625 0.333333333333333
491 1.7875 0
491 1.8125 0.111111111111111
491 1.8375 0
491 1.8625 0
491 1.8875 0.222222222222222
491 1.9125 0
491 1.9375 0
491 1.9625 0
491 1.9875 0
498 0.0125 0
498 0.0375 0
498 0.0625 0
498 0.0875 0
498 0.1125 0
498 0.1375 3.11111111111111
498 0.1625 15.7777777777778
498 0.1875 64.3333333333333
498 0.2125 130.222222222222
498 0.2375 199.666666666667
498 0.2625 220.444444444444
498 0.2875 168.555555555556
498 0.3125 90.6666666666667
498 0.3375 33.6666666666667
498 0.3625 12.3333333333333
498 0.3875 7.22222222222222
498 0.4125 6.33333333333333
498 0.4375 4.88888888888889
498 0.4625 3.66666666666667
498 0.4875 3.55555555555556
498 0.5125 4
498 0.5375 3.88888888888889
498 0.5625 4
498 0.5875 3
498 0.6125 3.11111111111111
498 0.6375 2.22222222222222
498 0.6625 2.44444444444444
498 0.6875 2.88888888888889
498 0.7125 1.55555555555556
498 0.7375 2.66666666666667
498 0.7625 2.66666666666667
498 0.7875 2.11111111111111
498 0.8125 2.22222222222222
498 0.8375 2.11111111111111
498 0.8625 2.77777777777778
498 0.8875 2.55555555555556
498 0.9125 2
498 0.9375 2.77777777777778
498 0.9625 3.44444444444444
498 0.9875 2.77777777777778
498 1.0125 4.22222222222222
498 1.0375 5.88888888888889
498 1.0625 4.66666666666667
498 1.0875 7.44444444444444
498 1.1125 10
498 1.1375 8
498 1.1625 10.6666666666667
498 1.1875 9.55555555555556
498 1.2125 9.55555555555556
498 1.2375 11.7777777777778
498 1.2625 11.5555555555556
498 1.2875 11.4444444444444
498 1.3125 11.2222222222222
498 1.3375 9.66666666666667
498 1.3625 11.2222222222222
498 1.3875 8.44444444444444
498 1.4125 7.44444444444444
498 1.4375 6.11111111111111
498 1.4625 5.11111111111111
498 1.4875 4.55555555555556
498 1.5125 3
498 1.5375 2.11111111111111
498 1.5625 1.77777777777778
498 1.5875 0.777777777777778
498 1.6125 1.33333333333333
498 1.6375 1.77777777777778
498 1.6625 0.222222222222222
498 1.6875 0.888888888888889
498 1.7125 0.555555555555556
498 1.7375 0.444444444444444
498 1.7625 0.444444444444444
498 1.7875 0.333333333333333
498 1.8125 0.111111111111111
498 1.8375 0.111111111111111
498 1.8625 0
498 1.8875 0
498 1.9125 0
498 1.9375 0.222222222222222
498 1.9625 0.111111111111111
498 1.9875 0
504 0.0125 0
504 0.0375 0
504 0.0625 0
504 0.0875 0
504 0.1125 0.1
504 0.1375 2.7
504 0.1625 18.1
504 0.1875 55.6
504 0.2125 122.5
504 0.2375 186.5
504 0.2625 221.4
504 0.2875 179.7
504 0.3125 89.6
504 0.3375 32.6
504 0.3625 11.1
504 0.3875 5.8
504 0.4125 4.4
504 0.4375 3.9
504 0.4625 4.6
504 0.4875 2.4
504 0.5125 2.2
504 0.5375 2.8
504 0.5625 2.1
504 0.5875 2.5
504 0.6125 2.6
504 0.6375 3.1
504 0.6625 2.4
504 0.6875 1.5
504 0.7125 1.9
504 0.7375 1.5
504 0.7625 1.7
504 0.7875 2.1
504 0.8125 2.8
504 0.8375 2.5
504 0.8625 2.6
504 0.8875 2.8
504 0.9125 3.3
504 0.9375 3.5
504 0.9625 3.3
504 0.9875 3.6
504 1.0125 3.7
504 1.0375 4.5
504 1.0625 6.4
504 1.0875 7.3
504 1.1125 7.6
504 1.1375 8.9
504 1.1625 7.8
504 1.1875 10.1
504 1.2125 11
504 1.2375 10.3
504 1.2625 12.1
504 1.2875 11.5
504 1.3125 10.2
504 1.3375 8.9
504 1.3625 8.3
504 1.3875 7.9
504 1.4125 6.9
504 1.4375 7.1
504 1.4625 5
504 1.4875 4.9
504 1.5125 3.1
504 1.5375 4.4
504 1.5625 1.5
504 1.5875 2.4
504 1.6125 1.9
504 1.6375 1.6
504 1.6625 0.8
504 1.6875 0.6
504 1.7125 1
504 1.7375 0.2
504 1.7625 0.2
504 1.7875 0
504 1.8125 0
504 1.8375 0
504 1.8625 0.1
504 1.8875 0.1
504 1.9125 0.3
504 1.9375 0.3
504 1.9625 0.1
504 1.9875 0
511 0.0125 0
511 0.0375 0
511 0.0625 0
511 0.0875 0
511 0.1125 0.25
511 0.1375 6.5
511 0.1625 29.375
511 0.1875 100.75
511 0.2125 171.625
511 0.2375 246
511 0.2625 249.25
511 0.2875 177.875
511 0.3125 75.875
511 0.3375 24.25
511 0.3625 8.625
511 0.3875 5
511 0.4125 5.875
511 0.4375 4.625
511 0.4625 4.5
511 0.4875 3
511 0.5125 4.75
511 0.5375 3.25
511 0.5625 4.875
511 0.5875 2.125
511 0.6125 3.875
511 0.6375 1.625
511 0.6625 1.625
511 0.6875 2.75
511 0.7125 1.875
511 0.7375 2.125
511 0.7625 3.25
511 0.7875 1.5
511 0.8125 2.5
511 0.8375 2.5
511 0.8625 2.75
511 0.8875 3.25
511 0.9125 3.375
511 0.9375 4
511 0.9625 4.75
511 0.9875 3.625
511 1.0125 5.25
511 1.0375 5
511 1.0625 4.625
511 1.0875 7.25
511 1.1125 6.25
511 1.1375 7
511 1.1625 8.75
511 1.1875 8
511 1.2125 10.375
511 1.2375 11.875
511 1.2625 11.625
511 1.2875 11.125
511 1.3125 9.625
511 1.3375 10.75
511 1.3625 10.625
511 1.3875 8
511 1.4125 7.75
511 1.4375 7.875
511 1.4625 6.625
511 1.4875 4.625
511 1.5125 4.875
511 1.5375 3.125
511 1.5625 2.25
511 1.5875 1.625
511 1.6125 1.375
511 1.6375 1
511 1.6625 0.5
511 1.6875 0.625
511 1.7125 0.875
511 1.7375 0.125
511 1.7625 0.125
511 1.7875 0.125
511 1.8125 0.125
511 1.8375 0
511 1.8625 0
511 1.8875 0
511 1.9125 0.5
511 1.9375 0.25
511 1.9625 0.375
511 1.9875 0.125
519 0.0125 0
519 0.0375 0
519 0.0625 0
519 0.0875 0
519 0.1125 0.6
519 0.1375 5.6
519 0.1625 26.2
519 0.1875 90.2
519 0.2125 163.4
519 0.2375 241.6
519 0.2625 239.8
519 0.2875 176
519 0.3125 89.4
519 0.3375 29
519 0.3625 9.4
519 0.3875 9.2
519 0.4125 5.2
519 0.4375 4.6
519 0.4625 6.2
519 0.4875 4
519 0.5125 2.8
519 0.5375 3.4
519 0.5625 3.6
519 0.5875 2.4
519 0.6125 2.6
519 0.6375 3
519 0.6625 3.4
519 0.6875 2
519 0.7125 3.6
519 0.7375 3.4
519 0.7625 3.2
519 0.7875 2
519 0.8125 2.8
519 0.8375 3.4
519 0.8625 4.4
519 0.8875 4.4
519 0.9125 4
519 0.9375 6
519 0.9625 4.8
519 0.9875 3.6
519 1.0125 4.4
519 1.0375 6.2
519 1.0625 5.6
519 1.0875 4.4
519 1.1125 7.8
519 1.1375 8
519 1.1625 8.4
519 1.1875 10.8
519 1.2125 13
519 1.2375 12.2
519 1.2625 11.4
519 1.2875 8.8
519 1.3125 11.2
519 1.3375 9.6
519 1.3625 8.6
519 1.3875 6.4
519 1.4125 8.2
519 1.4375 5.8
519 1.4625 8
519 1.4875 4
519 1.5125 4.8
519 1.5375 3.4
519 1.5625 0.6
519 1.5875 1.2
519 1.6125 0.6
519 1.6375 1.2
519 1.6625 1.6
519 1.6875 1
519 1.7125 0.8
519 1.7375 0.4
519 1.7625 0.2
519 1.7875 0.2
519 1.8125 0.4
519 1.8375 0
519 1.8625 0
519 1.8875 0.4
519 1.9125 0.4
519 1.9375 0
519 1.9625 0.2
519 1.9875 0
526 0.0125 0
526 0.0375 0
526 0.0625 0
526 0.0875 0
526 0.1125 0.125
526 0.1375 2.125
526 0.1625 14.125
526 0.1875 53.375
526 0.2125 108.125
526 0.2375 152.625
526 0.2625 153.625
526 0.2875 107.625
526 0.3125 64.75
526 0.3375 22.5
526 0.3625 7.75
526 0.3875 4.125
526 0.4125 2.625
526 0.4375 2.875
526 0.4625 1.875
526 0.4875 2.875
526 0.5125 1.125
526 0.5375 0.5
526 0.5625 2
526 0.5875 2
526 0.6125 2.5
526 0.6375 1.875
526 0.6625 2.125
526 0.6875 1.5
526 0.7125 2.75
526 0.7375 3.75
526 0.7625 2.875
526 0.7875 1.875
526 0.8125 2.875
526 0.8375 3
526 0.8625 2.5
526 0.8875 2
526 0.9125 3.25
526 0.9375 3.5
526 0.9625 3.25
526 0.9875 3.5
526 1.0125 3.5
526 1.0375 3.75
526 1.0625 5
526 1.0875 4.875
526 1.1125 6.5
526 1.1375 6.625
526 1.1625 5.75
526 1.1875 6.75
526 1.2125 6.25
526 1.2375 7.5
526 1.2625 8.75
526 1.2875 7.25
526 1.3125 8.75
526 1.3375 8.75
526 1.3625 9.625
526 1.3875 10.375
526 1.4125 9
526 1.4375 10.5
526 1.4625 7.75
526 1.4875 8.5
526 1.5125 7.25
526 1.5375 6
526 1.5625 4.875
526 1.5875 4.25
526 1.6125 4
526 1.6375 3.125
526 1.6625 2.875
526 1.6875 2.25
526 1.7125 2.375
526 1.7375 2.25
526 1.7625 1.375
526 1.7875 0.75
526 1.8125 0.875
526 1.8375 0.375
526 1.8625 0.375
526 1.8875 0.125
526 1.9125 0
526 1.9375 0.125
526 1.9625 0.375
526 1.9875 0.125
533 0.0125 0
533 0.0375 0
533 0.0625 0
533 0.0875 0
533 0.1125 0.142857142857143
533 0.1375 1.85714285714286
533 0.1625 4.42857142857143
533 0.1875 13.7142857142857
533 0.2125 27.8571428571429
533 0.2375 36.5714285714286
533 0.2625 38
533 0.2875 28.4285714285714
533 0.3125 13.1428571428571
533 0.3375 5.85714285714286
533 0.3625 3.42857142857143
533 0.3875 2.28571428571429
533 0.4125 2.42857142857143
533 0.4375 2.28571428571429
533 0.4625 2
533 0.4875 2.85714285714286
533 0.5125 1.57142857142857
533 0.5375 1.71428571428571
533 0.5625 1.85714285714286
533 0.5875 2
533 0.6125 2.71428571428571
533 0.6375 2.57142857142857
533 0.6625 3.57142857142857
533 0.6875 2.14285714285714
533 0.7125 1.42857142857143
533 0.7375 2.71428571428571
533 0.7625 2.14285714285714
533 0.7875 1.71428571428571
533 0.8125 4
533 0.8375 4.57142857142857
533 0.8625 4
533 0.8875 3.57142857142857
533 0.9125 3.57142857142857
533 0.9375 5.57142857142857
533 0.9625 2.71428571428571
533 0.9875 4.57142857142857
533 1.0125 6.85714285714286
533 1.0375 6
533 1.0625 5.28571428571429
533 1.0875 6.57142857142857
533 1.1125 5.57142857142857
533 1.1375 5.85714285714286
533 1.1625 8.42857142857143
533 1.1875 8
533 1.2125 8.71428571428571
533 1.2375 9.28571428571429
533 1.2625 8.85714285714286
533 1.2875 9
533 1.3125 8.42857142857143
533 1.3375 8
533 1.3625 8.14285714285714
533 1.3875 8.42857142857143
533 1.4125 9.28571428571429
533 1.4375 6.71428571428571
533 1.4625 4.71428571428571
533 1.4875 6.85714285714286
533 1.5125 4.71428571428571
533 1.5375 3.42857142857143
533 1.5625 2.28571428571429
533 1.5875 1.14285714285714
533 1.6125 1.28571428571429
533 1.6375 1
533 1.6625 1.14285714285714
533 1.6875 1.71428571428571
533 1.7125 0.428571428571429
533 1.7375 0.571428571428571
533 1.7625 0.285714285714286
533 1.7875 0.285714285714286
533 1.8125 0.142857142857143
533 1.8375 0
533 1.8625 0.142857142857143
533 1.8875 0
533 1.9125 0.142857142857143
533 1.9375 0.285714285714286
533 1.9625 0.285714285714286
533 1.9875 0
540 0.0125 0
540 0.0375 0
540 0.0625 0
540 0.0875 0
540 0.1125 0
540 0.1375 2
540 0.1625 8
540 0.1875 31.5714285714286
540 0.2125 71.8571428571429
540 0.2375 113.428571428571
540 0.2625 112.428571428571
540 0.2875 77
540 0.3125 36.2857142857143
540 0.3375 12.1428571428571
540 0.3625 5.28571428571429
540 0.3875 2.42857142857143
540 0.4125 2.14285714285714
540 0.4375 1.71428571428571
540 0.4625 1
540 0.4875 1.71428571428571
540 0.5125 1.42857142857143
540 0.5375 1.57142857142857
540 0.5625 1.85714285714286
540 0.5875 2.14285714285714
540 0.6125 2.42857142857143
540 0.6375 2
540 0.6625 2.42857142857143
540 0.6875 2.28571428571429
540 0.7125 2.57142857142857
540 0.7375 2.14285714285714
540 0.7625 1.85714285714286
540 0.7875 1.57142857142857
540 0.8125 2
540 0.8375 2.57142857142857
540 0.8625 2
540 0.8875 3.14285714285714
540 0.9125 3.14285714285714
540 0.9375 4.57142857142857
540 0.9625 3.71428571428571
540 0.9875 3.57142857142857
540 1.0125 4
540 1.0375 3
540 1.0625 5.71428571428571
540 1.0875 4.71428571428571
540 1.1125 6.42857142857143
540 1.1375 5
540 1.1625 5.85714285714286
540 1.1875 6.57142857142857
540 1.2125 4.71428571428571
540 1.2375 7.14285714285714
540 1.2625 8.14285714285714
540 1.2875 12.2857142857143
540 1.3125 10.7142857142857
540 1.3375 9.57142857142857
540 1.3625 9.14285714285714
540 1.3875 8.71428571428571
540 1.4125 10.2857142857143
540 1.4375 10.8571428571429
540 1.4625 9.71428571428571
540 1.4875 8.57142857142857
540 1.5125 6.14285714285714
540 1.5375 6.14285714285714
540 1.5625 6.28571428571429
540 1.5875 3.57142857142857
540 1.6125 3.42857142857143
540 1.6375 2.28571428571429
540 1.6625 2.42857142857143
540 1.6875 1
540 1.7125 1.42857142857143
540 1.7375 0.714285714285714
540 1.7625 0.714285714285714
540 1.7875 0.857142857142857
540 1.8125 0.285714285714286
540 1.8375 0.142857142857143
540 1.8625 0
540 1.8875 0.142857142857143
540 1.9125 0
540 1.9375 0
540 1.9625 0.285714285714286
540 1.9875 0.428571428571429
546 0.0125 0
546 0.0375 0
546 0.0625 0
546 0.0875 0
546 0.1125 0
546 0.1375 2.4
546 0.1625 9.4
546 0.1875 37.4
546 0.2125 77.4
546 0.2375 103.8
546 0.2625 109.2
546 0.2875 75.2
546 0.3125 32.4
546 0.3375 13.2
546 0.3625 4.2
546 0.3875 2
546 0.4125 1.6
546 0.4375 1.4
546 0.4625 1.8
546 0.4875 2
546 0.5125 1.8
546 0.5375 2.8
546 0.5625 2
546 0.5875 1.6
546 0.6125 2.2
546 0.6375 1.8
546 0.6625 0.4
546 0.6875 2.6
546 0.7125 3.6
546 0.7375 3.2
546 0.7625 2.6
546 0.7875 3.4
546 0.8125 2
546 0.8375 1.2
546 0.8625 3
546 0.8875 2.6
546 0.9125 4.2
546 0.9375 3.6
546 0.9625 5.2
546 0.9875 4
546 1.0125 2.4
546 1.0375 2.8
546 1.0625 5.2
546 1.0875 6
546 1.1125 7
546 1.1375 9.4
546 1.1625 5.6
546 1.1875 6.4
546 1.2125 7.4
546 1.2375 7
546 1.2625 9.2
546 1.2875 9.2
546 1.3125 10
546 1.3375 10.4
546 1.3625 5.6
546 1.3875 11.4
546 1.4125 9.4
546 1.4375 9.2
546 1.4625 6.4
546 1.4875 8
546 1.5125 6.8
546 1.5375 8.2
546 1.5625 4.4
546 1.5875 4.2
546 1.6125 3
546 1.6375 2.6
546 1.6625 1.8
546 1.6875 1
546 1.7125 1.8
546 1.7375 0.4
546 1.7625 0.2
546 1.7875 0.8
546 1.8125 0.2
546 1.8375 0.2
546 1.8625 0.4
546 1.8875 0
546 1.9125 0
546 1.9375 0
546 1.9625 0
546 1.9875 0.2
554 0.0125 0
554 0.0375 0
554 0.0625 0
554 0.0875 0
554 0.1125 0.25
554 0.1375 1
554 0.1625 4.75
554 0.1875 15.25
554 0.2125 18.625
554 0.2375 20
554 0.2625 11.5
554 0.2875 5.625
554 0.3125 3.125
554 0.3375 2.25
554 0.3625 1.625
554 0.3875 1.125
554 0.4125 1.5
554 0.4375 1.125
554 0.4625 1.5
554 0.4875 1.125
554 0.5125 1.625
554 0.5375 1.5
554 0.5625 2.375
554 0.5875 1.5
554 0.6125 2.375
554 0.6375 1.125
554 0.6625 2.375
554 0.6875 2.125
554 0.7125 2.375
554 0.7375 2.5
554 0.7625 2.125
554 0.7875 1.875
554 0.8125 1.5
554 0.8375 1.75
554 0.8625 2.875
554 0.8875 2.875
554 0.9125 2.875
554 0.9375 2.625
554 0.9625 3.5
554 0.9875 5
554 1.0125 5.25
554 1.0375 5.125
554 1.0625 5
554 1.0875 6.25
554 1.1125 7.125
554 1.1375 5.5
554 1.1625 7.875
554 1.1875 7.875
554 1.2125 8
554 1.2375 8
554 1.2625 8.625
554 1.2875 9.625
554 1.3125 11.75
554 1.3375 10.875
554 1.3625 10.5
554 1.3875 9.125
554 1.4125 8.875
554 1.4375 8.5
554 1.4625 6.875
554 1.4875 4.5
554 1.5125 4.75
554 1.5375 3.25
554 1.5625 3.125
554 1.5875 1.625
554 1.6125 2.125
554 1.6375 2.125
554 1.6625 2.25
554 1.6875 1.375
554 1.7125 1.125
554 1.7375 0.5
554 1.7625 0.5
554 1.7875 0.375
554 1.8125 0
554 1.8375 0.25
554 1.8625 0.125
554 1.8875 0.125
554 1.9125 0
554 1.9375 0
554 1.9625 0.125
554 1.9875 0.125
559 0.0125 0
559 0.0375 0
559 0.0625 0
559 0.0875 0
559 0.1125 0
559 0.1375 0.875
559 0.1625 4.375
559 0.1875 21.875
559 0.2125 47
559 0.2375 67.375
559 0.2625 83.5
559 0.2875 63.125
559 0.3125 34.25
559 0.3375 14.375
559 0.3625 5.5
559 0.3875 2
559 0.4125 1.875
559 0.4375 1.875
559 0.4625 1.5
559 0.4875 1.625
559 0.5125 2
559 0.5375 1.875
559 0.5625 1.5
559 0.5875 2.25
559 0.6125 1.25
559 0.6375 1.5
559 0.6625 1.625
559 0.6875 1.5
559 0.7125 1.25
559 0.7375 1.625
559 0.7625 1.75
559 0.7875 1.625
559 0.8125 1.375
559 0.8375 1.875
559 0.8625 3
559 0.8875 2.5
559 0.9125 2.375
559 0.9375 2.75
559 0.9625 3.25
559 0.9875 3
559 1.0125 2.625
559 1.0375 3.75
559 1.0625 3
559 1.0875 4.5
559 1.1125 6
559 1.1375 6.125
559 1.1625 6.75
559 1.1875 7.125
559 1.2125 9.25
559 1.2375 7
559 1.2625 7.25
559 1.2875 8
559 1.3125 8.625
559 1.3375 10.5
559 1.3625 9.625
559 1.3875 8.75
559 1.4125 8.625
559 1.4375 11.625
559 1.4625 9.375
559 1.4875 6.875
559 1.5125 5.125
559 1.5375 4.75
559 1.5625 3.5
559 1.5875 4.125
559 1.6125 4.125
559 1.6375 3.5
559 1.6625 0.75
559 1.6875 2.125
559 1.7125 0.875
559 1.7375 1.125
559 1.7625 1
559 1.7875 0.625
559 1.8125 0.5
559 1.8375 0.125
559 1.8625 0.25
559 1.8875 0
559 1.9125 0
559 1.9375 0.125
559 1.9625 0.25
